candidate_id,control_candidate_id,pair_id,exact_identity,route_id,skeleton_id,policy_id,seed,source_family_signature,operator_path_hash,expression_depth,clock_namespace,signal_coverage_status,exact_behavior_identity,behavior_cluster_id,admission_rank,admission_policy,performance_accessed_for_admission
cn.comp.8ab6c505b93ee557ed2b,cn.comp.8ab6c505b93ee557ed2b.control,cn.pair.f1f6115275b9829c3f5a076af52dd2c9,d2b8f67f3cafdeda0e61d5ee7dacb84592686b02a4abe3dd3ce19032965571bd,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_persistence_gate,stratified_typed_random,65537,lagged_daily_context|raw_1min,0ed617ddc893e323e82259e82d30c3c78e80f7ac0f08e459ff77f30c40d54bba,4,active_bar,qualified,1397c5d4ecbc84444f2c8177,448,47,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.0115f9fd58e3dd7d06f4,cn.comp.0115f9fd58e3dd7d06f4.control,cn.pair.8087d299a12a5217cb01469e708a68d3,6f96742787a3862399cce9aded0415fcb6984ff56e675935d72a2dd0c380c373,MINUTE_STATIC,cn.comp.v2.minute_static.cross_sectional_residual,stratified_typed_random,65537,raw_1min,45beb533ffafd7df32f8c36a25b70f4f1004631b5c249f90d1263a62a8ae3a6e,2,active_bar,qualified,b50a3bb6a39629052244ad31,34,48,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.dbc46cd12f291a02aaee,cn.comp.dbc46cd12f291a02aaee.control,cn.pair.7686fcbe1b28950d08a2b00e73fc364e,ebce1b6d20cb3270903ceb33d97a0766709336b4848eb973965c13507e692208,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_level_interaction,stratified_typed_random,31415,canonical_fundamental_capital_investment|canonical_fundamental_growth,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,44a7552a4894628699b9c7d9,11093,49,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.417ad1b528ebd2dd6b37,cn.comp.417ad1b528ebd2dd6b37.control,cn.pair.117243b6414f3bdf51248117cc6bdc52,0632beb6651b31f6a57809da7dd7727254271037eb980c8b1ff76fb9b2cfaad2,DISCLOSURE_EVENT,cn.comp.v2.disclosure_event.event_age,evolutionary_mutation,2718,canonical_fundamental_disclosure_timing_staleness,3a860617bfa10342f44ab55c7f6c2a1551ae49d5abf40b0b5322bc70e644692d,3,stock_session,qualified,cfb2a78d0f8fef62b9e06809,6802,50,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.4aac1ea5510d4a934a46,cn.comp.4aac1ea5510d4a934a46.control,cn.pair.1a2e64284d58a8f5e4a51ab7afc475c4,c72370c33897970bda43eebc034f5a86b3807a5db8f7cbb8e323a970e90a3453,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_residual,diversity_preserving_cem,2718,canonical_fundamental_profitability|lagged_daily_context,45beb533ffafd7df32f8c36a25b70f4f1004631b5c249f90d1263a62a8ae3a6e,2,stock_session,qualified,05f0edd9ebb06c46c8d245ce,7091,51,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.b61c1c3bcc87f07e6581,cn.comp.b61c1c3bcc87f07e6581.control,cn.pair.70a84a8293cf3054e0080a3b4bf1f58f,873c424e7a50314bad113e59cbd2d53a029f643ff11db119ef6a7944250bdc29,INTRADAY_STATE_TRANSITION,cn.comp.v2.intraday_state_transition.state_residual,stratified_typed_random,2718,intraday_derived_state|raw_1min,dfa5bae83c3259075e588a2d76e50426670337fd00b6d7beae018c267cb0c7fe,3,active_bar,qualified,b9d0a36d43405bf879f9a590,3495,52,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.278c9d185810d6dbb400,cn.comp.278c9d185810d6dbb400.control,cn.pair.d282847359c0ea5c276171931c92eebe,394ab44933dffafe0330d2473b568437383cbdb3831cedead93ffe697af28fb6,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_imbalance_persistence,stratified_typed_random,65537,firstN|raw_1min,13d8b7e2ded2006a54a88b43a8841e2caef489b8347f6c33b00333f32dcc44cc,3,active_bar,qualified,8ec7c9e6fbf98e39d9c3932f,870,53,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.82fc887cddc362cc576a,cn.comp.82fc887cddc362cc576a.control,cn.pair.8a60aa410e69221b9f10bbb83d67073f,12e62c31078946b0d93d6c0f5b1e65b6e3879307615f716e31c8635eb249abc2,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.payload_regime_residual,stratified_typed_random,2718,lagged_daily_context|raw_1min,009277cab5fa43bb30ea96574bd956d3217ad959890684f24289b0316bec9aa4,4,active_bar,qualified,fdad11416fa84887a637a4d7,2595,54,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.3b516c5c85d23ae0e5d6,cn.comp.3b516c5c85d23ae0e5d6.control,cn.pair.e01b3a2a6e9f7fc06b59feea107ee3ad,9e9eba26c4c6285b214dc3136594d748b0237410512f4c1250c3982c16d36e92,MINUTE_STATIC,cn.comp.v2.minute_static.price_volume_interaction,diversity_preserving_cem,31415,raw_1min,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,active_bar,qualified,373ae8067df882b6dab8e21c,1263,55,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.47805689c4a5ee50ad3c,cn.comp.47805689c4a5ee50ad3c.control,cn.pair.a7c1c490047b9a7d1025db3f303e85c8,bcbdc0747ea51b18b6afa388937a7719a22c202b5f249af3df22785db56f7348,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_level_interaction,uct_ucb_structural_search,1729,canonical_fundamental_cashflow_quality|canonical_fundamental_profitability,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,8347cc6d1c4998ead60f4ec2,6996,56,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.b98b7a5edbe4b3ce8a7e,cn.comp.b98b7a5edbe4b3ce8a7e.control,cn.pair.ce6043ab79c03031b76cabdb13412edf,598f5ac999a1978d44b637360b1ada41dd67a09193d89147ff99c17d5a48dbc2,DISCLOSURE_EVENT,cn.comp.v2.disclosure_event.event_prior_condition,uct_ucb_structural_search,31415,canonical_fundamental_disclosure_timing_staleness,2596b4068642663871a161fa2e17c47f3bde8d1f957bcaee22dd476c8c431920,3,stock_session,qualified,523c4538d6f0d2792bc27fcd,5620,57,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.1802a6df934060c93151,cn.comp.1802a6df934060c93151.control,cn.pair.e6114979063195189f5bae426b652a31,cb32263eb8511fc2d45d1fa1bf94ce42e21d5233da93b434adf925e58dea3b44,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_ratio,uct_ucb_structural_search,1729,canonical_fundamental_capital_investment|canonical_fundamental_leverage,83930ffef23352db664066fa06691faffa08f550e396d3235582e5a6e0850b44,3,stock_session,qualified,47e69058362b1069df40c5d9,5448,58,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.d49566bfc0e3a449f6b3,cn.comp.d49566bfc0e3a449f6b3.control,cn.pair.bbf3c7c0f63ef4c5f2c944083f6717e8,5eb619c04ae42aac479d5c492d4426e69279d691fff0701d71968d6b134846f7,INTRADAY_STATE_TRANSITION,cn.comp.v2.intraday_state_transition.transition_state_age,stratified_typed_random,1729,intraday_derived_state|raw_1min,bf88d456e19be787fc3bccefb533ee55d472a378dfe6e90956a277a1d64ff1b1,4,active_bar,qualified,1959b01d0da7f4579dbf9dc7,1731,59,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.0b061ff4c1aeb11ba793,cn.comp.0b061ff4c1aeb11ba793.control,cn.pair.0eb9a71a62278f43b0738715bcece762,2d8bfee312c6cc584bfbd48078ebf782f1049e8ec9919abf874f5b909041cdb7,FIRSTN_PATH,cn.comp.v2.firstn_path.firstn_path_state,evolutionary_mutation,65537,firstN|raw_1min,db7d03c3b858915582c54cfe968ab38a46fcd40a207da1c4e336e3038c19c2b2,4,active_bar,qualified,10ea6a4912cc8f33252c2088,262,60,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.c492847f5c0dbe92a39d,cn.comp.c492847f5c0dbe92a39d.control,cn.pair.a6b85ace9b184046f551d587dfb7bbcb,1f08f0ffefb258e09030e5e7f46d63927abc9618441ca6009600bc85164e803a,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_conditioned_path,diversity_preserving_cem,2718,lagged_daily_context|raw_1min,d321f3f8416b6f0480bf2c34f4f8b4f94923e4a38b0031a2ed31eb90675a74d4,3,active_bar,qualified,a03a0db30d340df70602b0a3,2684,61,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.c56807207a37c450ce27,cn.comp.c56807207a37c450ce27.control,cn.pair.18b957e074ef0d194afba1e86110eb06,103fcf98ab74517baabfb8ec9c7b54a3cfbacd080516595885283ef9b6d62450,MINUTE_STATIC,cn.comp.v2.minute_static.liquidity_volatility_interaction,stratified_typed_random,31415,raw_1min,0299d5bb20e2956efd762126f5203784185e3f9d8d6655cb3cf54b8c9b0339ff,4,active_bar,qualified,16c823fac4584f277a4a2ef9,3749,62,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.d48cc8bd049d6260f3cf,cn.comp.d48cc8bd049d6260f3cf.control,cn.pair.055ec41ba1ae293c34ec0492bd8f4fb1,1446c142166c807eede38779cbef14ded145582454abd111d539886bdd873a53,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.acceleration,stratified_typed_random,65537,canonical_fundamental_liquidity_solvency,19e6d701a4a2a33f97cfe71721a51c545341d787993a5bf37aaa08c7e760788e,2,stock_session,qualified,d2a9b82efdedc5946fb1dddf,10895,63,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.a71394f0da0d8aaa71e7,cn.comp.a71394f0da0d8aaa71e7.control,cn.pair.c8c67fefd9b8d05cc8791d13863dcd37,47d501c1b6ef6d58a6446aba186e2696523ecff3dc658dc88339ed1a212d198f,DISCLOSURE_EVENT,cn.comp.v2.disclosure_event.event_prior_condition,diversity_preserving_cem,1729,canonical_fundamental_disclosure_timing_staleness,2596b4068642663871a161fa2e17c47f3bde8d1f957bcaee22dd476c8c431920,3,stock_session,qualified,acf34bdff24d8996521c906d,8728,64,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.cb8332dee85462bc2116,cn.comp.cb8332dee85462bc2116.control,cn.pair.32c4bf07347efc1eb02a252e982816a8,33a3adcf7b8b77ab1c0332eaa1e837d891a4c3cd6ad8f366eed83bf28d5d958f,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.cross_family_interaction,evolutionary_mutation,65537,canonical_fundamental_profitability|lagged_daily_context,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,82e4d0ee92f4d7bba524b96b,10663,65,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.350d6cba46e034981943,cn.comp.350d6cba46e034981943.control,cn.pair.4269f95941b1528e9ae5e91aff3d2baf,1b8d8bbc68c8e7c11854bb8235f6f0fa817f1cd4f53315c28efa586cd0219974,INTRADAY_STATE_TRANSITION,cn.comp.v2.intraday_state_transition.transition_state_age,stratified_typed_random,2718,intraday_derived_state|raw_1min,bf88d456e19be787fc3bccefb533ee55d472a378dfe6e90956a277a1d64ff1b1,4,active_bar,qualified,bf62e087abe97a322b562e74,879,66,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.185da134cb140ebddede,cn.comp.185da134cb140ebddede.control,cn.pair.2453cff83904eac6f186175797bf8374,3eb2e60e7105dad2affac2d1f3502c3e6ec4854cc2d9e9bf7ce38ee51c5e205c,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_state_residual,evolutionary_mutation,1729,firstN|raw_1min,321e7b8f7977129ed792aa70496701e0717111f5ce11de3232c17c24a14d50c6,3,active_bar,qualified,3e44e5fc55b2588a1881e516,539,67,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.c0fb57f86970fdfd39c9,cn.comp.c0fb57f86970fdfd39c9.control,cn.pair.550595b548aea58442a0591d9962cd29,780a9ea83f349bf8d36037a0736b405e08cc0e4f7fd4c21ecfcdec8bedb44aea,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_persistence_gate,uct_ucb_structural_search,65537,lagged_daily_context|raw_1min,0ed617ddc893e323e82259e82d30c3c78e80f7ac0f08e459ff77f30c40d54bba,4,active_bar,qualified,38971031bd846489300eec4e,3678,68,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.9cbe519f1930ac3b4c49,cn.comp.9cbe519f1930ac3b4c49.control,cn.pair.cd42f885b5e35cefe8d7e8fd6babccaa,43b1e40e3c0a30b0bdad9a53b497b7892146622142ded80865be57ec546cdab6,MINUTE_STATIC,cn.comp.v2.minute_static.normalized_level,stratified_typed_random,65537,raw_1min,997f16a69e1ad9ea4ce1dd5081a51355de1e9d82806f0f9ab0f555be96cea25e,2,active_bar,qualified,50d9b4d626708f5eeda0865f,513,69,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.4eea95d28ceb0edfcb21,cn.comp.4eea95d28ceb0edfcb21.control,cn.pair.cb07928d23ec1babb3253a70e5fc5f88,6a11d5f638d3a98964f3228b0fb612507d30aecffc77931d0e32ce0b90d5a702,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_level_interaction,diversity_preserving_cem,65537,canonical_fundamental_capital_investment|canonical_fundamental_size,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,a170d52a95bbbf8511d2e2ad,7216,70,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.2f96ed1fccd121ef2509,cn.comp.2f96ed1fccd121ef2509.control,cn.pair.fe96a73479bb247b3462daf0b1bdce84,d1b2a2214002448503628899aaa5c9787ffa2e12883e54f5860b5e114e62b60c,DISCLOSURE_EVENT,cn.comp.v2.disclosure_event.event_prior_condition,evolutionary_mutation,1729,canonical_fundamental_disclosure_timing_staleness,2596b4068642663871a161fa2e17c47f3bde8d1f957bcaee22dd476c8c431920,3,stock_session,qualified,ec8c0402ee249f4d1dc9ad0e,6219,71,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.d24b7f247ef3f11b503a,cn.comp.d24b7f247ef3f11b503a.control,cn.pair.e9af309951845e5fcacecec135acbf3b,8f418d882664c3e893b32f567c171559b4b7edcf0ec2efe9b9b750e8cda5e80a,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_residual,diversity_preserving_cem,31415,canonical_fundamental_working_capital|lagged_daily_context,45beb533ffafd7df32f8c36a25b70f4f1004631b5c249f90d1263a62a8ae3a6e,2,stock_session,qualified,e1e32ad2ea5cda48f986268d,10839,72,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.9869301eb451a1da171e,cn.comp.9869301eb451a1da171e.control,cn.pair.28648b4794281ff4c3dbf1035508c7d1,15b9414703720bc4fde5a12ce92b1fcf97c0529596dd51a12ffbb5b5e6e50816,INTRADAY_STATE_TRANSITION,cn.comp.v2.intraday_state_transition.state_residual,stratified_typed_random,65537,intraday_derived_state|raw_1min,dfa5bae83c3259075e588a2d76e50426670337fd00b6d7beae018c267cb0c7fe,3,active_bar,qualified,08b5300ddc2b5946bcc75341,2970,73,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.a7449cc699d006133897,cn.comp.a7449cc699d006133897.control,cn.pair.7b9cba210cfbda4a4129cdedfbca8490,5a79f18f5371b4410f9680801df20c30b3419c047a85d0c3aa21e26842f60e5f,FIRSTN_PATH,cn.comp.v2.firstn_path.relative_strength_reversal,evolutionary_mutation,1729,firstN|raw_1min,9cc026326ade70944abce2d4ae414569acbd8f8230634e0fba6a2d2f084b597f,4,active_bar,qualified,9e8d88021d318545e404aabb,3241,74,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.44d8754a3cdd77f35bb7,cn.comp.44d8754a3cdd77f35bb7.control,cn.pair.a7ebd6e8625048d226058e3e97c677b8,e72c16cb6abc4eec1239df35998c3d9f7c537f89ff40666a8030ccb25154b663,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_multiscale_response,evolutionary_mutation,65537,lagged_daily_context|raw_1min,f2914a6409f288c29b6ea926f159ce4006b9f6180171401dac93edd9f0f52b72,3,active_bar,qualified,9905139c8446c0083b5073b7,1464,75,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.c7d00e0dff26e62e5f13,cn.comp.c7d00e0dff26e62e5f13.control,cn.pair.dc07a72b20fcee573e653d4c64f95de0,5d24417ccdcefb4262d30ac89aa3de2e1d54367da8afdcb58c1e086373f82c5c,MINUTE_STATIC,cn.comp.v2.minute_static.field_spread,stratified_typed_random,65537,raw_1min,2c57a36ed79b9854727624379003b970ea37ec07a89cf0d23d874ab53abd4018,3,active_bar,qualified,862396e31e27e986bde33c72,3787,76,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.5c257388ecea72e1e81a,cn.comp.5c257388ecea72e1e81a.control,cn.pair.5608c2f1b414aa75e86087760f6005b6,c209f03ede050741c1984b5eeaedd5eba28eb91fe54e138c39e1e5f1317f5e9a,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.cross_change_interaction,uct_ucb_structural_search,65537,canonical_fundamental_capital_investment|canonical_fundamental_working_capital,8fb84fa0c1be99965db3ec4c4d0ed5f8ad3db8a262de1f81822ce4f327f64e10,4,stock_session,qualified,17f21267e49f6bcbaa7f8ee7,7625,77,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.1dc1f1a96caae2b0e2b8,cn.comp.1dc1f1a96caae2b0e2b8.control,cn.pair.fede01a863284cb00b05c13a83b1df33,0ebab3b4cab04510599e50713b47e40f51030e389cc8f4dbce23148eb2cfbda5,DISCLOSURE_EVENT,cn.comp.v2.disclosure_event.event_pulse,evolutionary_mutation,31415,canonical_fundamental_disclosure_timing_staleness,8f49a700eb577904d2e0cef9d70495d3280b791831aa86678020c3522ae5d277,1,stock_session,qualified,8634cb554552b714133dd0ce,5650,78,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.dd0a703ea086c9ead949,cn.comp.dd0a703ea086c9ead949.control,cn.pair.16322290ec3d0524b4b1f97ea4a9035b,8982c66d44575e64f95b85b08aa90c22dc9ebab2a1cfa0f8020c459f0536c015,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_ratio,evolutionary_mutation,2718,lagged_daily_context,83930ffef23352db664066fa06691faffa08f550e396d3235582e5a6e0850b44,3,stock_session,qualified,f6008c3be27812b4d891d562,11119,79,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.3a5546484df88a2eba64,cn.comp.3a5546484df88a2eba64.control,cn.pair.2cb03d48be5c5e55058c06fca26e79c4,4592f01920e4e587cb02315d0dcca7bdeea7bdf039d29f301d6836e03beb4e5a,INTRADAY_STATE_TRANSITION,cn.comp.v2.intraday_state_transition.transition_liquidity_condition,diversity_preserving_cem,65537,intraday_derived_state|raw_1min,dc2229f155f43e874ebd5008c0e28073c1183f05e8eb2500a0129afa538afaa8,4,active_bar,qualified,96e0ce6888fb235656db7364,1248,80,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.793779f7db78110fef83,cn.comp.793779f7db78110fef83.control,cn.pair.d05d22b0c6c535e68fac38d163c37c86,5a2f4ea48c76547c4b641198c6ba2d8c9377aff895315d48f46eefcf0b5b14fb,FIRSTN_PATH,cn.comp.v2.firstn_path.firstn_path_state,diversity_preserving_cem,31415,firstN|raw_1min,db7d03c3b858915582c54cfe968ab38a46fcd40a207da1c4e336e3038c19c2b2,4,active_bar,qualified,128da637e215b50713cf0785,2433,81,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.91ec68aa8ff109e49f21,cn.comp.91ec68aa8ff109e49f21.control,cn.pair.e5ed526a459417ffbce150924a6bfc16,af711b1e95685e03dbcd5311ecfd86975643a0a1ccc3a5da290489a898d3b78d,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_multiscale_response,stratified_typed_random,1729,lagged_daily_context|raw_1min,f2914a6409f288c29b6ea926f159ce4006b9f6180171401dac93edd9f0f52b72,3,active_bar,qualified,0e185f57a9656f610237c042,783,82,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.6abc6ca2e5d1ca8ea76d,cn.comp.6abc6ca2e5d1ca8ea76d.control,cn.pair.1aed60baae9289add43743b1fbcd2d08,2c0eb90980852e886cf7e8d59926abdf309d4a55f063e4a362ddfb356d4a5285,MINUTE_STATIC,cn.comp.v2.minute_static.price_volume_interaction,stratified_typed_random,2718,raw_1min,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,active_bar,qualified,8906c3e53004f028796fdd36,2177,83,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.30d08a4726ce1c3eff4d,cn.comp.30d08a4726ce1c3eff4d.control,cn.pair.8870e069f4d96fdfc5274745db9eb091,430b0d1c329bd5b52cc906e4cb24805f22ffb0504d093060032412a739619f81,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.cross_change_interaction,evolutionary_mutation,2718,canonical_fundamental_capital_investment|canonical_fundamental_profitability,8fb84fa0c1be99965db3ec4c4d0ed5f8ad3db8a262de1f81822ce4f327f64e10,4,stock_session,qualified,bfd74e96f588d6e7370663ea,6259,84,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.64e19fd53d9f0f17db48,cn.comp.64e19fd53d9f0f17db48.control,cn.pair.b2cf4ac8fd190d46496fd48c325dc08b,3891ec63d393dd4e4e24b4c2dd5189e68f2aa5f70d6b5dcf725d341874513c79,DISCLOSURE_EVENT,cn.comp.v2.disclosure_event.repeated_event_suppression,stratified_typed_random,31415,canonical_fundamental_disclosure_timing_staleness,0b58389abb4f5a5f3e08f7cb76affe7d9b706d294de406119cf4b6f026fc5590,3,stock_session,qualified,ff27f7621085fdccd8948293,7891,85,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.ff3363f91cf8e3192a4d,cn.comp.ff3363f91cf8e3192a4d.control,cn.pair.185bc641be5ddc92924708e6fc012c43,f2188837e59c6ef34da0e12e70eeddd2ef3296e35902605f4b6f6cd0a9ef12ef,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_residual,evolutionary_mutation,31415,lagged_daily_context,45beb533ffafd7df32f8c36a25b70f4f1004631b5c249f90d1263a62a8ae3a6e,2,stock_session,qualified,db9845b66204d9620d174946,11956,86,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.b5b00ee4f84d461afef0,cn.comp.b5b00ee4f84d461afef0.control,cn.pair.2cfa102f0f483d09e2259904a818f458,c838598926949bdf7af8ecb914c1af8f123e9e9ce00e86b7a114cd620f7d3285,INTRADAY_STATE_TRANSITION,cn.comp.v2.intraday_state_transition.duration_payload,uct_ucb_structural_search,65537,intraday_derived_state|raw_1min,3c168bc673182775144c4a60efaa4349c38b2cf20b1edf32e0d2afe434e5a019,4,active_bar,qualified,977ac467b298971612f5112a,2711,87,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.a2eee550189f33995c1c,cn.comp.a2eee550189f33995c1c.control,cn.pair.37759e4a47a57c182fc39a81655be1a8,453d72ca326d143942a5e561764b8c02909fd6446f53ddbfbb9100c92546bac7,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_state_residual,diversity_preserving_cem,31415,firstN|raw_1min,321e7b8f7977129ed792aa70496701e0717111f5ce11de3232c17c24a14d50c6,3,active_bar,qualified,7fa3b122056713e6ca739c88,3176,88,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.9e337da43ebfd694d8ae,cn.comp.9e337da43ebfd694d8ae.control,cn.pair.531252ab0a830f55786af420a679eed7,38c6d71fb7354855a4b371912565b6b40573d797304f9a5d4a681b232c3b73e2,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_multiscale_response,evolutionary_mutation,1729,lagged_daily_context|raw_1min,f2914a6409f288c29b6ea926f159ce4006b9f6180171401dac93edd9f0f52b72,3,active_bar,qualified,41eaac0da69328b0a807757e,3095,89,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.ace51097732e40a894da,cn.comp.ace51097732e40a894da.control,cn.pair.85c1ea80458deb9f70639d8bf205eee2,b0708598359b9fd68fc3f0996560068c08959702f5966b8bc47a7ee6ebf63eb9,MINUTE_STATIC,cn.comp.v2.minute_static.normalized_ratio,diversity_preserving_cem,31415,raw_1min,83930ffef23352db664066fa06691faffa08f550e396d3235582e5a6e0850b44,3,active_bar,qualified,5e36a2f2f3235e78d486abc9,3348,90,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.4147daee042b18282802,cn.comp.4147daee042b18282802.control,cn.pair.cd40f35df0d22c2e0fdc1fcda98fdf83,1e01ca0ab68aa55df720d7b22856f53d34727e05d2c08f08713bb38b254766ab,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_level_interaction,diversity_preserving_cem,2718,canonical_fundamental_liquidity_solvency|lagged_daily_context,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,40d0073a73b74ed2a63fdd81,6789,91,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.99feee6969b30c240f86,cn.comp.99feee6969b30c240f86.control,cn.pair.ce39ac0e09f5da8c2d620ba96bced9b6,3478fa97c271428ceb0cc518faa7759944be61187c097b8d1d3af0d389058ca5,DISCLOSURE_EVENT,cn.comp.v2.disclosure_event.repeated_event_suppression,uct_ucb_structural_search,1729,canonical_fundamental_disclosure_timing_staleness,0b58389abb4f5a5f3e08f7cb76affe7d9b706d294de406119cf4b6f026fc5590,3,stock_session,qualified,ff27f7621085fdccd8948293,7891,92,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
