candidate_id,clock_namespace,signal_coverage_status,finite_count_a,finite_count_b,exact_behavior_identity,cluster_a,cluster_b,clock_cluster_id,behavior_cluster_id
cn.comp.06bf7e81c7bd7f8b6cc3,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.06cd76a8427553edd5b6,active_bar,qualified,1276,1742,34926b0e149b4c5926b2a5da,170,172,174,174
cn.comp.06d45c8cd8a342e93512,active_bar,qualified,1244,1258,1000c065a4b9582f7c8cb5e4,171,173,175,175
cn.comp.06db7f3bf69b72a2c346,active_bar,qualified,1744,1742,12921b525c2f5d0f7e895829,25,25,25,25
cn.comp.06dbe8a7f6db8db30fcc,active_bar,qualified,1308,1306,53030a98e4cbe2f729b6baf2,172,174,176,176
cn.comp.06e231fdde85dd7f5f85,active_bar,qualified,1308,1742,4a2196943d94e19c5e31d6ca,173,175,177,177
cn.comp.06fef9c6221dc6d31004,active_bar,qualified,1744,1742,d8d9518ab464f18a10d522f6,174,176,178,178
cn.comp.070c7ed043c3ba5690fa,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.0715f5cde5a0cf6b31ec,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.072fa67d1b56e8d72c7d,active_bar,qualified,1744,1742,215b23ba6c9ce6481fd2fde1,175,177,179,179
cn.comp.0732df2a4c134cbd382c,active_bar,qualified,1680,1742,898811738c1d81f0557fa4e0,176,178,180,180
cn.comp.073339f1dd903057fd95,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.073f331332a54087098f,active_bar,qualified,1744,1742,2db503b738b77c8b82b671b6,177,179,181,181
cn.comp.074cc8c82ac5bb4f81bd,active_bar,qualified,1744,1742,69ba6c611c528bc06d7b9d25,178,180,182,182
cn.comp.075829465cb27b508246,active_bar,qualified,1664,1678,9fba138894a8c3d9cce65179,45,93,94,94
cn.comp.0759a057514bf1379614,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.077403a8ab498ed5d113,active_bar,qualified,1244,1678,caa8c3dffc48f100093d09cf,179,181,183,183
cn.comp.07773449d146aaf3d134,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.077eb5749fc929991cd0,active_bar,qualified,1680,1742,1d20c8768f6b0b7a1fbad581,180,182,184,184
cn.comp.07841c9c293c96d45890,active_bar,qualified,1568,1614,289c25f1dc9b70660e5f43cf,111,183,185,185
cn.comp.07859b2d8f71e24f7f26,active_bar,qualified,1680,1742,d5c4c606ef0d4de48c66523d,181,184,186,186
cn.comp.078675d444c5d05c7bf4,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.07922bd629ed7bd0258c,active_bar,coverage_limited,0,634,,0,0,0,0
cn.comp.07945c06d33e352757c1,active_bar,qualified,1672,1671,ea6b84ca1917de97d43131c4,21,21,21,21
cn.comp.079d7d820e3c106b009b,active_bar,qualified,1308,1306,a2218cac11ded209efa24fac,182,185,187,187
cn.comp.079efe9be5e7ca8fc21d,active_bar,qualified,1604,1612,b9e0f47d980b80bca7a39d98,183,186,188,188
cn.comp.07a0c50480c0996a25b5,active_bar,qualified,1744,1742,eecfcb87d6d84e91945b24a6,21,21,21,21
cn.comp.07c1fe08ce07b6df6cbe,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.07ceadc9a730ba0fd20c,active_bar,qualified,1712,1742,b24215f023895a37961e4ee0,148,148,150,150
cn.comp.07f01dd168b4a62fbb2c,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.07fd0c55e5ad2deaa115,active_bar,qualified,1568,1614,139c0181a5f02365739e7a31,48,48,48,48
cn.comp.0806dacb8ceec1ce8abc,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.0807804b5281aac118d3,active_bar,qualified,1744,1742,8672a1ffca4fdb3227fab4bd,184,187,189,189
cn.comp.080aa47d14779b52202a,active_bar,qualified,1744,1742,a7cbf01d6d4fbe0717066d6c,185,188,190,190
cn.comp.080d3991d8efc3718703,active_bar,qualified,1744,1742,786a7e7aeebddd41959e8f2f,186,21,191,191
cn.comp.0813b37e10a5faef3f0d,active_bar,qualified,1077,1103,ea9c723a7309b37644aca2ce,187,189,192,192
cn.comp.081c53ad36e96c6a7713,active_bar,qualified,1164,1305,7acf578906ee190dca795469,188,190,193,193
cn.comp.0823f9b0a1a965916fed,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.08242eb92a960c5f6b74,active_bar,qualified,1744,1742,54b8b7f703f4af389ce74d08,25,25,25,25
cn.comp.0824a84d7253cf2dddbe,active_bar,qualified,1077,1103,e01fc1efa5e386032c65b0ab,189,191,194,194
cn.comp.08264758cd89b7bf60cd,active_bar,qualified,1308,1742,8f5ae5ee53a44c12e9284871,190,192,195,195
cn.comp.082d8ad3f944ede5ad25,active_bar,qualified,1744,1742,adc7412b76d03ba9d4ca7009,191,193,196,196
cn.comp.083222268dbb4b8859ff,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.08336d4bf8537ce068bc,active_bar,qualified,1643,1678,87856dd65689acd7161f7b0e,192,194,197,197
cn.comp.08375334f85974bd06e8,active_bar,qualified,1568,1614,012e3ef5743580020a764b5f,193,195,198,198
cn.comp.083a70b2a981cccdb971,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.08435189498a1c0cae3b,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.08456c83715d14daa9de,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.08524578cb54d0eb0b4b,active_bar,qualified,1744,1742,1f179349e151d56377470c40,194,196,199,199
cn.comp.085cf4ce3d4f08caedc7,active_bar,qualified,1672,1671,904aa1dbdff7cc637471f1ef,195,197,200,200
cn.comp.0871c75e0e4a10e7decc,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.08725ec2c1e38fdfd6da,active_bar,qualified,1680,1742,14122a98bbf81631059152a8,196,198,201,201
cn.comp.087833cdb9e11c636e92,active_bar,qualified,1744,1742,679d0128ddeabf0dab81b9ec,197,199,202,202
cn.comp.087dedac1e193ab1dbb3,active_bar,qualified,1260,1678,14e73fab73e292c0d6e87a47,198,200,203,203
cn.comp.087ea5b4ef689037f570,active_bar,qualified,1625,1631,33c94e09521e5a98d26e049d,53,52,53,53
cn.comp.0881c5d0c7d5fac99de9,active_bar,qualified,1664,1678,1d59e4f0be22722552ac3029,15,15,15,15
cn.comp.08862139c869fc8cbaab,active_bar,qualified,1712,1742,098ac938a723b304d2a9918e,15,15,15,15
cn.comp.089782c1d2891264f7e4,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.089b374040062c6580f6,active_bar,qualified,1744,1742,071739f98b33e8fc5ccc04c4,199,201,204,204
cn.comp.089df5b88eac9a07f467,active_bar,qualified,1744,1742,b5fb92817e9f0fd29a22223d,200,202,205,205
cn.comp.08a0f8c1e6228455f968,active_bar,qualified,1664,1678,c9ed40a9d990ca1dfc7c91d9,201,203,206,206
cn.comp.08c4f4326c5b39784f8a,active_bar,qualified,1744,1742,2201cb209891ad6b44f36962,21,21,21,21
cn.comp.08e6c16195e6637f7aeb,active_bar,qualified,1712,1742,9168cc41a8a3a2696ebc0a83,202,204,207,207
cn.comp.09019ecfc97478a39bc7,active_bar,qualified,1260,1726,e534343f77b651d5f2506937,203,205,208,208
cn.comp.0903e9ff7d48493a24fc,active_bar,qualified,1744,1742,eecfcb87d6d84e91945b24a6,21,21,21,21
cn.comp.09082d6457ac3f94cfe8,active_bar,qualified,1744,1742,aa705c3600f1660fba9ccefd,13,13,13,13
cn.comp.09155df17b6230932742,active_bar,qualified,1643,1678,b495e2e5c9b38ad211bc4f84,204,206,209,209
cn.comp.09158d34f46e0eca9104,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.091ca7683903a88c4de0,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.0922287ab33ee1b53afe,active_bar,qualified,1308,1306,4810881cbeac884492cd7aa8,205,207,210,210
cn.comp.09303ed64127b5541e5a,active_bar,qualified,770,799,079e5bd82b1a302c6d9b5703,206,208,211,211
cn.comp.0936e70510affac25d81,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.093ecaf3bd3b4d50ef51,active_bar,qualified,1568,1614,72bdb8f16bd29132e7ad2af6,121,15,123,123
cn.comp.093fab68c7b01da3856e,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.0945dd98303d6b9f61f9,active_bar,qualified,1680,1742,fbe667b33582894ffc57fda4,207,209,212,212
cn.comp.09488e525f74625ebc99,active_bar,qualified,1568,1614,24830b04412a438574740d1a,208,25,213,213
cn.comp.094f31fed51734924120,active_bar,qualified,1568,1614,6a73dadc45cd947b1c6a6890,94,210,214,214
cn.comp.09675b0b5abe80a4db41,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.0967725767c8c4d79709,active_bar,qualified,1308,1306,99a1a9f075875fe40b990a58,209,211,215,215
cn.comp.09690b8ad4be7ed91300,active_bar,qualified,1712,1742,30e9092fb1e878544696f8f5,25,25,25,25
cn.comp.096a8a293e28f59dbfd1,active_bar,qualified,1648,1678,f8dc575484192ba8c51d7928,210,212,216,216
cn.comp.097574f27b6b2f6f848d,active_bar,qualified,1520,1566,7049ba6946d054b471bafd88,211,213,217,217
cn.comp.097d9942ddb6c9ed26f8,active_bar,qualified,1744,1742,83a3b1eddef346e94e4b7a7b,212,214,218,218
cn.comp.097e37ff73e8a4e09862,active_bar,qualified,1664,1678,de1bf28cfab1dd00eaff84fd,213,215,219,219
cn.comp.0981b0eb1e4611b95069,active_bar,qualified,1712,1742,4989f102977fbcdd6248c4b3,140,140,142,142
cn.comp.09851cd1004ba329660c,active_bar,qualified,816,806,fe7fc282ed6328f9a1be8de7,214,216,220,220
cn.comp.0988984adf00b59bad6a,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.0999e24b9a19f0614a48,active_bar,qualified,1744,1742,751270254d1d9b343d28cffd,215,217,221,221
cn.comp.099c0b64ddb59298fd70,active_bar,qualified,1744,1742,97294e9be4f2845bc2532495,4,4,4,4
cn.comp.09a1adb6cacdd323e8ee,active_bar,qualified,801,903,812109c72d980095f5d97e15,216,218,222,222
cn.comp.09a7aacdf48e29ecb26e,active_bar,qualified,1712,1742,39b68dacf01f04c362bc0379,217,219,223,223
cn.comp.09a92f3dbca6a6f3c702,active_bar,qualified,1744,1742,f1ea051285f18d4298cd0be4,218,220,224,224
cn.comp.09a955ae55f6aa733e49,active_bar,qualified,1180,1210,1efe26b66244a5d4efb8961c,23,23,23,23
cn.comp.09b44e8fb6c9be97d8a5,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.09bbf950852f3aac3fe9,active_bar,qualified,1744,1742,12921b525c2f5d0f7e895829,25,25,25,25
cn.comp.09c426f70cb65ca096d7,active_bar,qualified,1664,1678,f8a65548ed1c774df88d759d,219,221,225,225
cn.comp.09c669f0e25c38344e2c,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.09d874eeab16bba42d73,active_bar,qualified,1308,1742,64f0c9f465e560a1423eee8f,220,222,226,226
cn.comp.09dca100f2a3a5b4e72b,active_bar,qualified,1744,1742,b1eb14f021386ae5cfc1c3f2,221,223,227,227
cn.comp.09e11537cb84d3e451cc,active_bar,qualified,1744,1742,6c8df8e8bbb628fbddf87c83,222,224,228,228
cn.comp.09e6b16c3baa52517479,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.09eaff5f9ed19c65c5fe,active_bar,qualified,1744,1742,138369f9b5c4383ea3182c4a,223,225,229,229
cn.comp.09f3fbc59b081ce6ec94,active_bar,qualified,1308,1306,4761a5bb660c0f9974359338,224,226,230,230
cn.comp.09fd0a927368fbca1975,active_bar,qualified,1712,1742,20c7ed40c8baa7f7b130fb78,225,227,231,231
cn.comp.09fe5f8c0fee83b08d8b,active_bar,qualified,1308,1742,3924042d6569efd83c9233b6,226,228,232,232
cn.comp.0a0e791b8ebd22939261,active_bar,qualified,1308,1306,ffa50de1074752def12a4de9,227,229,233,233
cn.comp.0a1181c3de5e0bba929b,active_bar,qualified,1744,1742,2336f4337084878982fe6751,21,21,21,21
cn.comp.0a169e5601dcc0e52f60,active_bar,qualified,1664,1678,7564e81d47e9b3e4b226d82b,228,230,234,234
cn.comp.0a18f2c0b7c9db878321,active_bar,qualified,1712,1742,4a3bd49497a068d2f4bcb2eb,5,5,5,5
cn.comp.0a1bc5814297f9272e7a,active_bar,qualified,1445,1492,8a3c45bd3ecc5c4514102ffe,229,231,235,235
cn.comp.0a202e560b53c57f0273,active_bar,qualified,1308,1306,03f02b0565ced4782445cda5,230,232,236,236
cn.comp.0a26cc3e3ccf3e26b3bd,active_bar,qualified,1744,1742,b669c9938b361cb35d098d19,231,233,237,237
cn.comp.0a2acd67ad56c4e67292,active_bar,qualified,1744,1742,1f456e247b2428ee57d15071,232,234,238,238
cn.comp.0a4a8c167c9a4a1c975b,active_bar,qualified,1712,1742,6aaaf0e16a4a38daea05b3d5,137,235,239,239
cn.comp.0a4b1427c82639297f41,active_bar,qualified,1680,1742,5ba4a7fa613fdfd80492cc90,233,236,240,240
cn.comp.0a4d2592594fa136250b,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.0a5027e23b6f23aaefa2,active_bar,qualified,1308,1742,5a6a20c87f4a2e4fcae53d12,234,237,241,241
cn.comp.0a504f7853a3f31e45fa,active_bar,qualified,1308,1742,2620d82d636c6a59d9bfa2f4,235,238,242,242
cn.comp.0a51bedde669eff454fa,active_bar,qualified,1161,1263,7febee89b586b0bc26b74535,236,239,243,243
cn.comp.0a6145630f415e79e92f,active_bar,qualified,1744,1742,11d180e70011240744b8a076,237,240,244,244
cn.comp.0a63a705fe619585bb65,active_bar,qualified,1672,1671,bfd21e1ccff020840ad45979,238,241,245,245
cn.comp.0a6a738f49b036045d6d,active_bar,qualified,1519,1562,bee8074a134b27ba1f073022,239,242,246,246
cn.comp.0a6d0794832c2493019b,active_bar,qualified,492,608,fb6fef24e7ae5d8c54b368f9,240,243,247,247
cn.comp.0a79261d18a8e9d67a1c,active_bar,qualified,1744,1742,9e77726be2107d4022ce1271,241,244,248,248
cn.comp.0a818f7d43417ab7bbc2,active_bar,qualified,796,811,025e7e30c92b43f5de055e84,242,245,249,249
cn.comp.0a89f439bbc1573f36e0,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.0aa2192dfac698393e1a,active_bar,qualified,1744,1742,b64258e5225b5bdc287c89ea,243,246,250,250
cn.comp.0aa3e052326c1c0c767b,active_bar,qualified,1668,1671,dd0e55d4130824c42754c49e,30,30,30,30
cn.comp.0aa8e91b6c67aa29812b,active_bar,qualified,1672,1671,244eec8e0ccd4bfa8a138143,9,9,9,9
cn.comp.0aae5314a4cd0d05fbe7,active_bar,qualified,1744,1742,26819c5bcb3a7a550d5cf40e,244,247,251,251
cn.comp.0ab0a07ca4848c170462,active_bar,qualified,1712,1742,afb88ba63b7ec16b16fabf7e,245,248,252,252
cn.comp.0ab1d304958722e6ab0c,active_bar,qualified,1744,1742,946fbb250a6c5b8fa1697636,246,249,253,253
cn.comp.0ab74a62095e09c17bde,active_bar,qualified,1310,1298,648e0f57b4459861cc3bb693,129,129,131,131
cn.comp.0abe151eef659f238b31,active_bar,qualified,1664,1678,6bcb9a6c784c55baf2268025,247,250,254,254
cn.comp.0abf00898ebaf5ba0db9,active_bar,qualified,1308,1306,1ea890b61e67c5cf4dce5c5d,248,251,255,255
cn.comp.0ac63b73d7a015e9ef2c,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.0ac941a82a8863bb5247,active_bar,qualified,1308,1742,d5ca6b004cc716279def6df3,249,252,256,256
cn.comp.0aca034c8e097b510876,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.0acc972fa650aef7ec66,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.0ae386fc17e16426d8f5,active_bar,qualified,1744,1742,de944ca8f18ff82175700212,250,253,257,257
cn.comp.0aed0a163d5f81d96262,active_bar,qualified,1712,1742,ce11dad09c06d391b758f34d,251,254,258,258
cn.comp.0aed41a127706a810347,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.0af22e7d4dbc02ebd5a5,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.0af5f64d34e5a6bae238,active_bar,qualified,1308,1742,faaa8a05e24fa25d485e4632,252,255,259,259
cn.comp.0af70215b6a0297a74e1,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.0af9a417e50d8e749011,active_bar,qualified,1308,1306,9e286d6dc80d2395f2a8058f,253,256,260,260
cn.comp.0afbe4162defee974440,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.0afeea94ac3606d510d9,active_bar,qualified,1150,1188,6c369be2ba0176e6248ad2d6,254,257,261,261
cn.comp.0b061ff4c1aeb11ba793,active_bar,qualified,1308,1306,10ea6a4912cc8f33252c2088,255,258,262,262
cn.comp.0b0ba54618c206b0da3e,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.0b13a7771a82e92aab0b,active_bar,qualified,1308,1306,f1385f335fabc05e5b5df980,256,259,263,263
cn.comp.0b1ef6a8c4bb385a28ec,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.0b2383286f66022e0cb9,active_bar,qualified,1308,1306,54c87dad51b2f2a275e8474d,257,260,264,264
cn.comp.0b238dff9258ff8d810c,active_bar,qualified,1568,1614,0c4d43df651cd7473e05abb5,258,261,265,265
cn.comp.0b327266a3192b4218fb,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.0b3c2746fca50498f34d,active_bar,qualified,1620,1605,918876b7c004932a3b921795,259,262,266,266
cn.comp.0b3ce8d7aa2a2432a88e,active_bar,qualified,1744,1742,506734437cfcf9e6cda15cca,260,263,267,267
cn.comp.0b3dce8aafddb2b7b8c6,active_bar,qualified,1568,1614,72bdb8f16bd29132e7ad2af6,121,15,123,123
cn.comp.0b413abb179b605ba633,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.0b45073c52ae60782b79,active_bar,qualified,1320,1310,683860ea68b587b591dbe80e,261,264,268,268
cn.comp.0b4a6ca094d23af9bc79,active_bar,qualified,1744,1742,08aef7421094129f4b8cb7f2,262,265,269,269
cn.comp.0b532e3e1e39c85ed407,active_bar,qualified,1744,1742,f728bc4cdc0675ab77b04c74,263,266,270,270
cn.comp.0b5abee3c57035b78d20,active_bar,qualified,1664,1678,1d59e4f0be22722552ac3029,15,15,15,15
cn.comp.0b63d5c04d5dd92ca6f9,active_bar,qualified,1744,1742,e82eb7ddf5c9dfd6f2ab8507,264,267,271,271
cn.comp.0b64254bc68e59be9c7f,active_bar,qualified,1744,1742,d0dc0f66c0e3a76e0bd0d147,265,268,272,272
cn.comp.0b67609567f35e3d6b11,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.0b6ea84ec3ddefbb4460,active_bar,qualified,1744,1742,9e77726be2107d4022ce1271,241,244,248,248
cn.comp.0b74019abcc238a4d45a,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.0b7b32ca3256fc5c807e,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.0b7c41c3e77d195d59ef,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.0b7d736500ed906ee9f2,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.0b82122f413cde86a782,active_bar,qualified,1744,1742,315ff7bf6595729e03041f86,266,269,273,273
cn.comp.0b8b6564a9b094cf15a0,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.0b91ac4ef00c5436a37c,active_bar,qualified,1744,1742,60ef6ca08ca6d4b9a477a947,2,2,2,2
cn.comp.0b95d32e0c8f1b1541ed,active_bar,qualified,1308,1306,d5e29dceefd4fe62c1da9510,267,270,274,274
cn.comp.0b989880ae319868ebc3,active_bar,qualified,1519,1562,76c0d16b68ce5b16d3678fb7,268,271,275,275
cn.comp.0ba0e5939fc872b458c8,active_bar,qualified,1292,1306,330d5a245ff01f89e1656622,269,272,276,276
cn.comp.0bae5a7f6f14727f4c18,active_bar,qualified,1744,1742,727e4f70eb16ad303c59e3b6,25,25,25,25
cn.comp.0baec658ceb38915aeb5,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.0bbbdaef0263e3a0eaed,active_bar,qualified,586,658,c77318914f4372b8dc752253,270,273,277,277
cn.comp.0bc3a13b7666022987f9,active_bar,qualified,1744,1742,f998f80f9e181f0ff0e4cd82,271,274,278,278
cn.comp.0bc44ecd296e873356ec,active_bar,qualified,1568,1614,83fa81dce154df64a8f85b9a,72,72,73,73
cn.comp.0bc5ca17fd4fede3f7a3,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.0bca19f78089fcc32cae,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.0bd9db9ca0e7af58a270,active_bar,qualified,1308,1742,d8dd6ad8f35916163ef3e706,272,275,279,279
cn.comp.0be5274d08b9a092f5fb,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.0bf835f90dd3941b50d9,active_bar,qualified,1308,1742,146f031ebdad540fd0fdb311,273,276,280,280
cn.comp.0c0c4bcaa4dba1aeb136,active_bar,qualified,1308,1742,5d07fc377722a5faafd6fe10,274,277,281,281
cn.comp.0c0ee915e9baf20242ad,active_bar,qualified,1308,1742,1cbb02470fcbd4dc219c3c83,275,278,282,282
cn.comp.0c16c8b79875c7b80d11,active_bar,qualified,1712,1742,9168cc41a8a3a2696ebc0a83,202,204,207,207
cn.comp.0c1726730ecc7739e1ec,active_bar,qualified,1744,1742,3633d37f4a559592c8d56b83,276,279,283,283
cn.comp.0c1d75610dc00b6176b0,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.0c377a5e32a22787f770,active_bar,qualified,1744,1742,d6254df903412a847b56cf47,21,21,21,21
cn.comp.0c3d96678cc689fa0042,active_bar,qualified,1744,1742,441711fa9d275888e90584ec,277,280,284,284
cn.comp.0c46fde0e441546326d0,active_bar,qualified,1744,1742,0a0229cdf3a5c1fc03c4ea5c,278,281,285,285
cn.comp.0c47f102cbb985da38a4,active_bar,qualified,1744,1742,82088a219fc1f67203f3ddac,279,282,286,286
cn.comp.0c5231a7f612dc4ac4b2,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.0c846b97853a205bcc6c,active_bar,qualified,1744,1742,2d8916591273796be8480e6c,80,80,81,81
cn.comp.0c9046444bbb19d1f809,active_bar,qualified,1664,1678,8100205775de66abf5dc6253,280,283,287,287
cn.comp.0c906edbc8c14a80e886,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.0c94790dcf0f9ce79d3e,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.0c9828b2e1f0a1420dcd,active_bar,qualified,1744,1742,c9ef844ea61523a8efbade63,281,284,288,288
cn.comp.0ca42bdfded5445796b7,active_bar,coverage_limited,0,988,,0,0,0,0
cn.comp.0caf2cd326dafdd2a2df,active_bar,qualified,1308,1306,f7a4d1017d7dbe2117611a9e,282,285,289,289
cn.comp.0cafa2e3a4e361e8f4d0,active_bar,qualified,1260,1726,cf7e06bba2e40ca55ada9c02,283,130,290,290
cn.comp.0cba316806e168624f66,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.0cbc9dc66ba30dc13136,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.0cbfe864d3dda8cfac31,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.0cd88c9af2820068c612,active_bar,qualified,1664,1678,0cdf1bfc058e4fcd5bab1326,284,286,291,291
cn.comp.0cd924741b7da2749f8f,active_bar,qualified,1744,1742,866d09da4f8af778a50c20c0,285,287,292,292
cn.comp.0cf179ebcf5b76c66775,active_bar,qualified,1308,1742,b45e98c5c9e738c64c92821b,286,288,293,293
cn.comp.0cf19a9cc663117b94c1,active_bar,qualified,1308,1742,504013f5eb787a8689126f4b,287,289,294,294
cn.comp.0cfb0da7ecbc6127db08,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.0d03dbb39601c9e51d0b,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.0d0dba3337d2e4146771,active_bar,qualified,1308,1306,fd3b9e7e1fa551d3ff691056,288,290,295,295
cn.comp.0d0e8bf4bac26d3835c5,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.0d151642df934fa52ea5,active_bar,qualified,1308,1742,fa77afd8c8301f2461d0b73a,289,291,296,296
cn.comp.0d170842bc8f8446e121,active_bar,qualified,1744,1742,fc844c13985ed451403b657e,290,292,297,297
cn.comp.0d1e19c89b60e37c5a39,active_bar,qualified,1276,1742,4c0505ff91ccc5ea69bb4cee,291,293,298,298
cn.comp.0d20173e5d02b6f13eae,active_bar,qualified,833,1134,e0ef31b5525b254f864113ce,292,294,299,299
cn.comp.0d2338acd4c9161d8617,active_bar,qualified,1260,1306,24a4d9086a56efa59f28d845,161,295,300,300
cn.comp.0d28c688c186b90805eb,active_bar,qualified,1744,1742,e2ad138368e2c96f0a4a66a7,293,296,301,301
cn.comp.0d2bc5b811cde0a5a628,active_bar,qualified,1625,1631,2a88d4bec573846014b0aab5,294,297,302,302
cn.comp.0d2d437fb7c0906ab124,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.0d34926027916c621a21,active_bar,qualified,1185,1188,e11c004ec43539844c8fa228,295,298,303,303
cn.comp.0d35d9fe94ca24a7fb3b,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.0d3fb69b1b0c96b141a6,active_bar,qualified,1712,1742,9dfad9a2739255e5c09a4cd0,137,137,139,139
cn.comp.0d3ff10b3c0ba1d651b6,active_bar,qualified,1672,1671,9cceac33db0ffe19a79658d3,13,13,13,13
cn.comp.0d5d1e81c2969fa77a18,active_bar,qualified,1308,1306,58a2774999810cdaffd123c9,296,299,304,304
cn.comp.0d6463b9a0f964522608,active_bar,qualified,1680,1742,c40f05f33ada985e7b49d811,297,300,305,305
cn.comp.0d8cb315dceb26041528,active_bar,qualified,1568,1614,f582424e3998fed784c3d33e,298,21,306,306
cn.comp.0d9bc1e804f22a9e3f90,active_bar,qualified,1664,1678,00d129ce0c0e2441d947686b,299,301,307,307
cn.comp.0da87633171df5bf9e4b,active_bar,qualified,1568,1614,f6b20e321891dff67f362333,300,302,308,308
cn.comp.0da9f1c2764be4edb511,active_bar,qualified,1712,1742,e2a97552985b684c924817b6,301,303,309,309
cn.comp.0dae3eecb33aca791114,active_bar,qualified,1568,1614,b141794f42802dae9713313f,302,304,310,310
